scn_many-medium_seed1_P5_pl20,constructive,constructive,20260508_111932,60.002,heuristic (508 iterations),17925.3,99.55,22,169.078,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_many-medium_seed1_P5_pl20,lns,lns,20260508_114557,5.042,lns (52 iterations),18648.6,105.59,22,175.707,"{""time_limit_s"": 5, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 4, ""destroy"": ""worst"", ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_few-loose_seed1_P3_pl5,milp,milp_baseline,20260508_120703,0.217,optimal,312.2,31.22,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 5, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_few-loose_seed1_P3_pl5,milp,milp_heuristic,20260508_120703,0.185,optimal,312.2,31.22,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 5, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_few-loose_seed1_P3_pl5,constructive,constructive,20260508_120708,5.003,heuristic (1081 iterations),312.2,31.22,0,0.0,"{""time_limit_s"": 5, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_few-loose_seed1_P3_pl5,lns,lns,20260508_120713,5.008,lns (550 iterations),312.2,31.22,0,0.0,"{""time_limit_s"": 5, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""worst"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_121215,5.844,maxTimeLimit,486.7,48.67,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 5, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,constructive,constructive,20260508_121226,5.011,heuristic (111 iterations),633.9,62.59,8,0.0,"{""time_limit_s"": 5, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_121231,5.01,lns (220 iterations),662.5,65.25,10,0.0,"{""time_limit_s"": 5, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""worst"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_122840,18.921,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_122916,36.172,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
scn_custom_many_tight_pl10,constructive,constructive,20260508_123016,60.003,heuristic (1249 iterations),631.9,62.59,6,0.0,"{""time_limit_s"": 60, ""alpha"": 0.7, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""log_enabled"": true, ""n_perturb"": 4, ""ils_ratio"": 0.0, ""ls_every"": 1, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,lns,lns,20260508_123116,60.009,lns (1535 iterations),608.5,59.65,12,0.0,"{""time_limit_s"": 60, ""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""seed"": null, ""k_min"": 2, ""k_max"": 8, ""k_exact"": 4, ""n_grasp_repair"": 12, ""destroy"": ""worst"", ""restart_every"": 50, ""log_enabled"": false, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_baseline,20260508_125108,21.09,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 0}"
scn_custom_many_tight_pl10,milp,milp_heuristic,20260508_125151,43.376,optimal,479.05,47.9,0,0.0,"{""min_separation"": 10.0, ""weight_makespan"": 10.0, ""weight_delay"": 100.0, ""weight_movements"": 1.0, ""time_limit_s"": 60, ""MIPGap"": 0.0, ""NoRelHeurTime"": 10}"
