==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 49e616a
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


  (gap summary unavailable: No module named 'gap_summary')


==================================================================
  SUMMARY  —  867 ok  /  0 failed  /  867 total
==================================================================
  Instance                           Experiment  Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_hub_tight_P5_R5_seed3          igvnd_wDLY  heuristic_      131.00      31.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wMOV  heuristic_       32.00      31.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMK   heuristic_     6347.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wDLY  heuristic_     9812.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      160.00      62.50      97.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMK   heuristic_     6261.00      62.50      11.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wDLY  heuristic_      115.50      65.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMOV  heuristic_       66.00      65.50       0.50     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMK   heuristic_    13067.00     126.50     417.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wDLY  heuristic_    37982.00     132.00     378.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMOV  heuristic_      498.50     128.50     370.00     0         -      60.2
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMK   heuristic_    22987.50     213.00    1687.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed3    igvnd_wDLY  heuristic_   133730.00     230.00    1335.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMOV  heuristic_     1604.00     218.50    1385.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6305.50      62.50      55.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5313.50      63.50      52.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      116.00      63.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMK   heuristic_    13314.00     127.50     564.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wDLY  heuristic_    55482.50     132.50     553.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMOV  heuristic_      693.50     133.50     560.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMK   heuristic_    23741.00     218.00    1941.00     0         -      60.2
  scn_two_rows_medium_P5_R30_seed3   igvnd_wDLY  heuristic_   175276.50     226.50    1750.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMOV  heuristic_     1970.00     224.50    1745.50     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6349.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10012.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      162.00      62.50      99.50     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMK   heuristic_    13347.00     126.50     697.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    70132.50     132.50     700.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      809.50     126.50     683.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMK   heuristic_    23320.50     212.50    2070.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   190966.50     216.50    1907.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2239.00     218.50    2020.50     0         -      60.2
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMK   heuristic_     7212.00      71.50      42.00    20         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wDLY  heuristic_     1231.50      81.50      11.50     0         -      60.1
  scn_chain_loose_P5_R10_seed4       igvnd_wMOV  heuristic_       93.00      81.50      11.50     0         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wMK   heuristic_    15071.50     145.50     487.50    34         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wDLY  heuristic_    49643.00     153.00     494.50    40         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wMOV  heuristic_      614.00     144.00     470.00     0         -      60.0
  scn_chain_loose_P5_R30_seed4       igvnd_wMK   heuristic_    26628.00     244.50    2098.00    80         -      60.4
  scn_chain_loose_P5_R30_seed4       igvnd_wDLY  heuristic_   191944.00     284.00    1916.00    60         -      60.2
  scn_chain_loose_P5_R30_seed4       igvnd_wMOV  heuristic_     2284.00     246.00    2038.00     0         -      60.5
  scn_chain_loose_P5_R5_seed4        igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMK   heuristic_     7240.50      71.00     120.50    20         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wDLY  heuristic_     8297.50      75.50      82.00    22         -      60.1
  scn_chain_medium_P5_R10_seed4      igvnd_wMOV  heuristic_      173.00      82.00      91.00     0         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMK   heuristic_    15043.00     142.00     789.00    54         -      60.1
  scn_chain_medium_P5_R20_seed4      igvnd_wDLY  heuristic_    71039.00     153.00     708.50    36         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMOV  heuristic_      825.00     144.00     681.00     0         -      60.0
  scn_chain_medium_P5_R30_seed4      igvnd_wMK   heuristic_    27853.00     252.50    2533.00    70         -      60.4
  scn_chain_medium_P5_R30_seed4      igvnd_wDLY  heuristic_   225669.50     269.50    2254.00     0         -      60.2
  scn_chain_medium_P5_R30_seed4      igvnd_wMOV  heuristic_     2684.00     246.00    2438.00     0         -      60.5
  scn_chain_medium_P5_R5_seed4       igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7221.50      70.50     157.50    14         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    13549.50      83.50     134.50    16         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      216.00      81.50     134.50     0         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMK   heuristic_    15033.00     140.50     945.00    38         -      60.0
