==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 14cc776
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    

  Per-experiment parameters:
  Label          Solver            weight_makespan  weight_delay  weight_movements
  --------------------------------------------------------------------------------
  milp_job_wMK   MILPJobsV2Solver  100              1             1               
  milp_job_wDLY  MILPJobsV2Solver  1                100           1               
  milp_job_wMOV  MILPJobsV2Solver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

  -- Relative objective gap, aggregated over all profiles --
  [ALL profiles]
    (no paired MILP/heuristic results yet)

  -- Per-component mean Δ (heuristic − MILP); negative = heuristic better --
  -- (relative gap is distorted when the optimum delay ≈ 0; read these too)
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

==================================================================


==================================================================
  SUMMARY  —  261 ok  /  0 failed  /  261 total
==================================================================
  Instance                           Experiment     Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_two_rows_loose_P5_R10_seed8    milp_job_wDLY  optimal          61.50      61.50       0.00     0     0.00%       2.3
  scn_two_rows_loose_P5_R10_seed8    milp_job_wMOV  optimal          61.00      60.50       0.50     0     0.00%       1.9
  scn_two_rows_loose_P5_R20_seed8    milp_job_wMK   maxTimeLim    13066.00     126.50     416.00     0    61.73%      61.4
  scn_two_rows_loose_P5_R20_seed8    milp_job_wDLY  maxTimeLim    37427.50     123.50     373.00     4    99.87%      61.4
  scn_two_rows_loose_P5_R20_seed8    milp_job_wMOV  maxTimeLim      535.50     129.50     406.00     0    90.66%      61.4
  scn_two_rows_loose_P5_R30_seed8    milp_job_wMK   maxTimeLim    30236.00     284.00    1836.00     0    76.19%      63.4
  scn_two_rows_loose_P5_R30_seed8    milp_job_wDLY  maxTimeLim   179438.50     284.50    1791.50     4    99.96%      63.4
  scn_two_rows_loose_P5_R30_seed8    milp_job_wMOV  maxTimeLim     1746.50     261.00    1485.50     0    95.88%      63.3
  scn_two_rows_loose_P5_R5_seed8     milp_job_wMK   optimal        2800.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_loose_P5_R5_seed8     milp_job_wDLY  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_loose_P5_R5_seed8     milp_job_wMOV  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R10_seed8   milp_job_wMK   optimal        6069.50      60.00      61.50     8     0.00%       4.9
  scn_two_rows_medium_P5_R10_seed8   milp_job_wDLY  maxTimeLim     5910.50      60.50      58.50     0    99.34%      60.7
  scn_two_rows_medium_P5_R10_seed8   milp_job_wMOV  maxTimeLim      119.00      60.50      58.50     0    26.47%      60.4
  scn_two_rows_medium_P5_R20_seed8   milp_job_wMK   maxTimeLim    12964.00     123.50     606.00     8    61.43%      61.3
  scn_two_rows_medium_P5_R20_seed8   milp_job_wDLY  maxTimeLim    62814.00     144.00     626.50    20    99.92%      61.3
  scn_two_rows_medium_P5_R20_seed8   milp_job_wMOV  maxTimeLim      709.50     129.50     580.00     0    92.95%      61.4
  scn_two_rows_medium_P5_R30_seed8   milp_job_wMK   maxTimeLim    33079.50     309.00    2179.50     0    78.23%      64.6
  scn_two_rows_medium_P5_R30_seed8   milp_job_wDLY  maxTimeLim   200617.50     267.50    2003.50     0    99.96%      63.4
  scn_two_rows_medium_P5_R30_seed8   milp_job_wMOV  maxTimeLim     2191.00     251.00    1940.00     0    96.71%      63.4
  scn_two_rows_medium_P5_R5_seed8    milp_job_wMK   optimal        2800.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed8    milp_job_wDLY  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_medium_P5_R5_seed8    milp_job_wMOV  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R10_seed8    milp_job_wMK   optimal        6114.00      60.00     106.00     8     0.00%      19.1
  scn_two_rows_tight_P5_R10_seed8    milp_job_wDLY  maxTimeLim    10310.50      60.50     102.50     0    99.62%      60.4
  scn_two_rows_tight_P5_R10_seed8    milp_job_wMOV  maxTimeLim      163.00      60.50     102.50     0    52.15%      60.4
  scn_two_rows_tight_P5_R20_seed8    milp_job_wMK   maxTimeLim    14013.00     132.50     757.00     6    64.32%      61.4
  scn_two_rows_tight_P5_R20_seed8    milp_job_wDLY  maxTimeLim    73957.00     145.00     738.00    12    99.93%      61.4
  scn_two_rows_tight_P5_R20_seed8    milp_job_wMOV  maxTimeLim      857.50     127.50     730.00     0    94.17%      61.3
  scn_two_rows_tight_P5_R30_seed8    milp_job_wMK   maxTimeLim    24585.50     225.00    2083.50     2    70.71%      64.2
  scn_two_rows_tight_P5_R30_seed8    milp_job_wDLY  maxTimeLim   261017.50     367.50    2606.50     0    99.97%      63.4
  scn_two_rows_tight_P5_R30_seed8    milp_job_wMOV  maxTimeLim     2636.00     303.00    2333.00     0    97.27%      63.3
  scn_two_rows_tight_P5_R5_seed8     milp_job_wMK   optimal        2800.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed8     milp_job_wDLY  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_two_rows_tight_P5_R5_seed8     milp_job_wMOV  optimal          28.00      28.00       0.00     0     0.00%       0.1
  scn_chain_tight_P5_R10_seed9       milp_job_wMK   optimal        6967.00      68.50     105.00    12     0.00%      30.4
  scn_chain_tight_P5_R10_seed9       milp_job_wDLY  maxTimeLim    11300.50      80.50     112.00    20    99.58%      60.6
  scn_chain_tight_P5_R10_seed9       milp_job_wMOV  maxTimeLim      218.00      76.50     141.50     0    78.44%      60.6
  scn_full_tight_P5_R10_seed9        milp_job_wMK   maxTimeLim     7421.50      72.50     151.50    20    36.67%      61.3
  scn_full_tight_P5_R10_seed9        milp_job_wDLY  maxTimeLim    17670.50      96.50     175.50    24    99.73%      61.4
  scn_full_tight_P5_R10_seed9        milp_job_wMOV  maxTimeLim      258.00      80.50     177.50     0    81.78%      61.3
  scn_full_tight_P5_R20_seed9        milp_job_wMK   maxTimeLim    20988.50     198.00    1140.50    48    73.32%      65.3
  scn_full_tight_P5_R20_seed9        milp_job_wDLY  maxTimeLim   124226.50     226.50    1240.00     0    99.95%      65.3
  scn_full_tight_P5_R20_seed9        milp_job_wMOV  maxTimeLim     1203.00     199.00    1004.00     0    95.34%      65.3
  scn_hub_tight_P5_R10_seed9         milp_job_wMK   optimal        6975.50      68.50     117.50     8     0.00%      11.0
  scn_hub_tight_P5_R10_seed9         milp_job_wDLY  maxTimeLim    11097.00      81.00     110.00    16    88.62%      60.6
  scn_hub_tight_P5_R10_seed9         milp_job_wMOV  maxTimeLim      195.00      71.50     123.50     0    35.38%      60.6
  scn_none_tight_P5_R10_seed9        milp_job_wMK   optimal        6942.50      68.50      92.50     0     0.00%       0.2
  scn_none_tight_P5_R10_seed9        milp_job_wDLY  optimal        9318.50      68.50      92.50     0     0.00%       2.3
  scn_none_tight_P5_R10_seed9        milp_job_wMOV  optimal         161.00      68.50      92.50     0     0.00%       1.6
  scn_triangle_loose_P5_R10_seed9    milp_job_wMK   optimal        6858.00      68.50       8.00     0     0.00%       5.8
  scn_triangle_loose_P5_R10_seed9    milp_job_wDLY  optimal          76.50      76.50       0.00     0     0.00%       4.3
  scn_triangle_loose_P5_R10_seed9    milp_job_wMOV  optimal          74.00      71.50       2.50     0     0.00%       3.8
  scn_triangle_loose_P5_R20_seed9    milp_job_wMK   maxTimeLim    13399.50     129.50     445.50     4    58.21%      61.8
  scn_triangle_loose_P5_R20_seed9    milp_job_wDLY  maxTimeLim    40831.50     171.50     406.50    10    99.86%      61.8
  scn_triangle_loose_P5_R20_seed9    milp_job_wMOV  maxTimeLim      436.00     130.50     305.50     0    87.16%      61.8
  scn_triangle_loose_P5_R30_seed9    milp_job_wMK   maxTimeLim    35883.00     335.50    2333.00     0    80.49%      64.8
  scn_triangle_loose_P5_R30_seed9    milp_job_wDLY  maxTimeLim   299899.00     349.00    2995.50     0    99.98%      64.8
  scn_triangle_loose_P5_R30_seed9    milp_job_wMOV  maxTimeLim     3150.50     387.00    2763.50     0    97.78%      64.9
  scn_triangle_loose_P5_R5_seed9     milp_job_wMK   optimal        4300.00      43.00       0.00     0     0.00%       0.1
