==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 4a80e79
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

  -- Relative objective gap, aggregated over all profiles --
  [ALL profiles]
    (no paired MILP/heuristic results yet)

  -- Per-component mean Δ (heuristic − MILP); negative = heuristic better --
  -- (relative gap is distorted when the optimum delay ≈ 0; read these too)
  [wMK  (100/1/1  makespan-priority)]
    (no paired MILP/heuristic results yet)

  [wDLY  (1/100/1  delay-priority)]
    (no paired MILP/heuristic results yet)

  [wMOV  (1/1/100  movement-priority)]
    (no paired MILP/heuristic results yet)

==================================================================


==================================================================
  SUMMARY  —  360 ok  /  0 failed  /  360 total
==================================================================
  Instance                           Experiment  Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_triangle_tight_P5_R20_seed2    igvnd_wDLY  heuristic_    67629.50     129.50     675.00     0         -      60.1
  scn_triangle_tight_P5_R20_seed2    igvnd_wMOV  heuristic_      820.50     132.50     688.00     0         -      60.4
  scn_triangle_tight_P5_R30_seed2    igvnd_wMK   heuristic_    23918.00     218.50    2014.00    54         -      60.1
  scn_triangle_tight_P5_R30_seed2    igvnd_wDLY  heuristic_   186877.50     227.50    1866.50     0         -      60.1
  scn_triangle_tight_P5_R30_seed2    igvnd_wMOV  heuristic_     2102.00     230.50    1871.50     0         -      60.1
  scn_triangle_tight_P5_R5_seed2     igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -       1.1
  scn_triangle_tight_P5_R5_seed2     igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -       1.0
  scn_triangle_tight_P5_R5_seed2     igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -       1.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMK   heuristic_     6969.00      68.50     115.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wDLY  heuristic_    11426.50      68.50     113.50     8         -      59.8
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMOV  heuristic_      190.00      70.50     119.50     0         -      57.6
  scn_chain_tight_P5_R10_seed3       igvnd_wMK   heuristic_     6498.00      63.50     128.00    20         -      60.1
  scn_chain_tight_P5_R10_seed3       igvnd_wDLY  heuristic_    11186.50      72.50     111.00    14         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wMOV  heuristic_      258.50      85.00     173.50     0         -      58.1
  scn_full_tight_P5_R10_seed3        igvnd_wMK   heuristic_     7141.50      69.50     171.50    20         -      60.0
  scn_full_tight_P5_R10_seed3        igvnd_wDLY  heuristic_    15646.50      68.50     155.50    28         -      60.0
  scn_full_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      292.00      77.00     215.00     0         -      60.0
  scn_full_tight_P5_R20_seed3        igvnd_wMK   heuristic_    17346.00     161.50    1102.00    94         -      60.2
  scn_full_tight_P5_R20_seed3        igvnd_wDLY  heuristic_   101981.00     175.00    1017.00   106         -      60.2
  scn_full_tight_P5_R20_seed3        igvnd_wMOV  heuristic_     1235.00     205.50    1029.50     0         -      60.1
  scn_hub_tight_P5_R10_seed3         igvnd_wMK   heuristic_     6774.00      66.50     118.00     6         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wDLY  heuristic_    11643.00      77.00     115.50    16         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMOV  heuristic_      192.00      66.50     125.50     0         -      42.5
  scn_none_tight_P5_R10_seed3        igvnd_wMK   heuristic_     6347.50      62.50      97.50     0         -      54.2
  scn_none_tight_P5_R10_seed3        igvnd_wDLY  heuristic_     9812.50      62.50      97.50     0         -      15.8
  scn_none_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      160.00      62.50      97.50     0         -      22.5
  scn_triangle_loose_P5_R10_seed3    igvnd_wMK   heuristic_     6268.50      62.50       8.50    10         -      60.0
  scn_triangle_loose_P5_R10_seed3    igvnd_wDLY  heuristic_       78.50      64.50       0.00    14         -      58.2
  scn_triangle_loose_P5_R10_seed3    igvnd_wMOV  heuristic_       69.50      65.50       4.00     0         -      60.1
  scn_triangle_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6319.00      62.50      69.00     0         -      60.0
  scn_triangle_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5875.50      67.50      58.00     8         -      60.0
  scn_triangle_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      131.50      67.50      64.00     0         -      60.0
  scn_triangle_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6564.00      64.50     110.00     4         -      60.0
  scn_triangle_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10374.50      66.50     103.00     8         -      60.0
  scn_triangle_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      178.00      67.50     110.50     0         -      60.0
  scn_triangle_tight_P5_R20_seed3    igvnd_wMK   heuristic_    14015.00     132.50     765.00     0         -      60.1
  scn_triangle_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    74389.50     139.50     742.50     0         -      60.0
  scn_triangle_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      890.00     137.50     752.50     0         -      60.6
  scn_triangle_tight_P5_R30_seed3    igvnd_wMK   heuristic_    23761.50     217.50    2011.50     0         -      60.1
  scn_triangle_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   206632.50     232.50    2064.00     0         -      60.2
  scn_triangle_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2316.50     232.50    2084.00     0         -      60.1
  scn_triangle_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3102.00      31.00       2.00     0         -       1.3
  scn_triangle_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       33.00      31.00       0.00     2         -       1.4
  scn_triangle_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       33.00      31.00       2.00     0         -       1.1
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6366.50      62.50     112.50     4         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10324.50      66.50     102.50     8         -      58.3
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      175.00      67.50     107.50     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7208.00      70.50     148.00    10         -      60.0
