==================================================================
  EXPERIMENT CONFIGURATIONS  (16 experiments)
==================================================================
  Shared parameters:
    time_limit_s=60               MIPGap=0.0

  Per-experiment parameters:
  Label               Solver                    weight_makespan  weight_delay  weight_movements  NoRelHeurTime  alpha  weight_topology  n_starts  seed
  ----------------------------------------------------------------------------------------------------------------------------------------------------
  milp_baseline       MILPSolver                0.1              1             10                0              —      —                —         —   
  topology_ms6        TopologyHeuristic         0.1              1             10                0              0.3    1                6         1   
  fas_on_topo         FixedAssignmentScheduler  0.1              1             10                0              —      —                —         —   
  safe_pipeline       FixedAssignmentScheduler  0.1              1             10                0              —      —                —         —   
  milp_baseline_heur  MILPSolver                0.1              1             10                30             —      —                —         —   
  topology_ms6_heur   TopologyHeuristic         0.1              1             10                30             0.3    1                6         1   
  fas_on_topo_heur    FixedAssignmentScheduler  0.1              1             10                30             —      —                —         —   
  safe_pipeline_heur  FixedAssignmentScheduler  0.1              1             10                30             —      —                —         —   
  milp_baseline_wB    MILPSolver                1                10            0.1               0              —      —                —         —   
  topology_ms6_wB     TopologyHeuristic         1                10            0.1               0              0.3    1                6         1   
  fas_on_topo_wB      FixedAssignmentScheduler  1                10            0.1               0              —      —                —         —   
  safe_pipeline_wB    FixedAssignmentScheduler  1                10            0.1               0              —      —                —         —   
  milp_baseline_wC    MILPSolver                10               0.1           1                 0              —      —                —         —   
  topology_ms6_wC     TopologyHeuristic         10               0.1           1                 0              0.3    1                6         1   
  fas_on_topo_wC      FixedAssignmentScheduler  10               0.1           1                 0              —      —                —         —   
  safe_pipeline_wC    FixedAssignmentScheduler  10               0.1           1                 0              —      —                —         —   
==================================================================



==================================================================
  SUMMARY  —  160 ok  /  0 failed  /  160 total
==================================================================
  Instance                          Experiment          Status             Obj   Makespan      Delay   Mov       Gap   Time(s)
  scn_triangle_tight_P5_R10_seed4   fas_on_topo_wB      optimal        1194.07      46.34     114.69     8     0.00%       0.1
  scn_triangle_tight_P5_R10_seed4   safe_pipeline_wB    topology (     1194.07      46.34     114.69     8         -       0.0
  scn_triangle_tight_P5_R10_seed4   milp_baseline_wC    maxTimeLim      452.05      43.65     115.66     4    56.81%      69.8
  scn_triangle_tight_P5_R10_seed4   topology_ms6_wC     topology (      450.94      43.65     124.62     2         -      60.0
  scn_triangle_tight_P5_R10_seed4   fas_on_topo_wC      optimal         450.08      43.65     116.02     2     0.00%       0.1
  scn_triangle_tight_P5_R10_seed4   safe_pipeline_wC    optimal         450.08      43.65     116.02     2         -       0.0
  scn_triangle_tight_P5_R10_seed5   milp_baseline       maxTimeLim      137.75      56.67     132.09     0    98.73%      67.6
  scn_triangle_tight_P5_R10_seed5   topology_ms6        topology (      111.00      42.51     106.75     0         -      60.0
  scn_triangle_tight_P5_R10_seed5   fas_on_topo         optimal         111.00      42.51     106.75     0     0.00%       0.0
  scn_triangle_tight_P5_R10_seed5   safe_pipeline       topology (      111.00      42.51     106.75     0         -       0.0
  scn_triangle_tight_P5_R10_seed5   milp_baseline_heur  maxTimeLim      199.81      84.68     191.34     0    99.12%      71.1
  scn_triangle_tight_P5_R10_seed5   topology_ms6_heur   topology (      111.00      42.51     106.75     0         -      60.0
  scn_triangle_tight_P5_R10_seed5   fas_on_topo_heur    optimal         111.00      42.51     106.75     0     0.00%       0.0
  scn_triangle_tight_P5_R10_seed5   safe_pipeline_heur  topology (      111.00      42.51     106.75     0         -       0.0
  scn_triangle_tight_P5_R10_seed5   milp_baseline_wB    maxTimeLim     1152.36      41.78     111.02     4    98.48%      67.1
  scn_triangle_tight_P5_R10_seed5   topology_ms6_wB     topology (     1106.17      42.33     106.32     6         -      60.0
  scn_triangle_tight_P5_R10_seed5   fas_on_topo_wB      optimal        1178.97      42.33     113.62     4     0.00%       0.1
  scn_triangle_tight_P5_R10_seed5   safe_pipeline_wB    topology (     1106.17      42.33     106.32     6         -       0.0
  scn_triangle_tight_P5_R10_seed5   milp_baseline_wC    maxTimeLim      418.68      40.23     124.09     4    58.21%      66.8
  scn_triangle_tight_P5_R10_seed5   topology_ms6_wC     topology (      411.32      39.61     112.03     4         -      60.0
  scn_triangle_tight_P5_R10_seed5   fas_on_topo_wC      optimal         428.15      41.07     114.73     6     0.00%       0.1
  scn_triangle_tight_P5_R10_seed5   safe_pipeline_wC    topology (      411.32      39.61     112.03     4         -       0.0
  scn_triangle_tight_P5_R10_seed6   milp_baseline       maxTimeLim      129.10      43.57     124.75     0    98.63%      76.4
  scn_triangle_tight_P5_R10_seed6   topology_ms6        topology (      125.91      43.03     121.61     0         -      60.0
  scn_triangle_tight_P5_R10_seed6   fas_on_topo         optimal         125.91      43.03     121.61     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed6   safe_pipeline       optimal         125.91      43.03     121.61     0         -       0.0
  scn_triangle_tight_P5_R10_seed6   milp_baseline_heur  maxTimeLim      152.69      57.45     146.94     0    98.84%      71.3
  scn_triangle_tight_P5_R10_seed6   topology_ms6_heur   topology (      124.83      42.90     120.54     0         -      60.0
  scn_triangle_tight_P5_R10_seed6   fas_on_topo_heur    optimal         124.83      42.90     120.54     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed6   safe_pipeline_heur  optimal         124.83      42.90     120.54     0         -       0.0
  scn_triangle_tight_P5_R10_seed6   milp_baseline_wB    maxTimeLim     1282.76      43.57     123.86     6    98.62%      77.2
  scn_triangle_tight_P5_R10_seed6   topology_ms6_wB     topology (     1215.87      41.87     117.32     8         -      60.0
  scn_triangle_tight_P5_R10_seed6   fas_on_topo_wB      optimal        1219.53      41.89     117.70     6     0.00%       0.1
  scn_triangle_tight_P5_R10_seed6   safe_pipeline_wB    topology (     1215.87      41.87     117.32     8         -       0.0
  scn_triangle_tight_P5_R10_seed6   milp_baseline_wC    maxTimeLim      446.94      43.03     126.28     4    60.48%      73.8
  scn_triangle_tight_P5_R10_seed6   topology_ms6_wC     topology (      430.31      41.79     124.47     0         -      60.0
  scn_triangle_tight_P5_R10_seed6   fas_on_topo_wC      optimal         429.63      41.79     117.70     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed6   safe_pipeline_wC    optimal         429.63      41.79     117.70     0         -       0.0
  scn_triangle_tight_P5_R10_seed7   milp_baseline       maxTimeLim      124.04      44.69     119.57     0    98.36%      68.7
  scn_triangle_tight_P5_R10_seed7   topology_ms6        topology (      118.06      45.88     113.47     0         -      60.0
  scn_triangle_tight_P5_R10_seed7   fas_on_topo         optimal         118.06      45.88     113.47     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed7   safe_pipeline       topology (      118.06      45.88     113.47     0         -       0.0
  scn_triangle_tight_P5_R10_seed7   milp_baseline_heur  maxTimeLim      149.31      63.48     142.96     0    98.64%      72.6
  scn_triangle_tight_P5_R10_seed7   topology_ms6_heur   topology (      118.06      45.88     113.47     0         -      60.0
  scn_triangle_tight_P5_R10_seed7   fas_on_topo_heur    optimal         118.06      45.88     113.47     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed7   safe_pipeline_heur  topology (      118.06      45.88     113.47     0         -       0.0
  scn_triangle_tight_P5_R10_seed7   milp_baseline_wB    maxTimeLim     1367.12      50.39     131.59     8    98.51%      70.6
  scn_triangle_tight_P5_R10_seed7   topology_ms6_wB     topology (     1151.77      42.87     110.81     8         -      60.0
  scn_triangle_tight_P5_R10_seed7   fas_on_topo_wB      optimal        1216.28      42.87     117.26     8     0.00%       0.2
  scn_triangle_tight_P5_R10_seed7   safe_pipeline_wB    topology (     1151.77      42.87     110.81     8         -       0.0
  scn_triangle_tight_P5_R10_seed7   milp_baseline_wC    maxTimeLim      424.19      40.92     129.68     2    52.00%      69.0
  scn_triangle_tight_P5_R10_seed7   topology_ms6_wC     topology (      418.67      40.64     123.01     0         -      60.0
  scn_triangle_tight_P5_R10_seed7   fas_on_topo_wC      optimal         418.50      40.64     121.32     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed7   safe_pipeline_wC    optimal         418.50      40.64     121.32     0         -       0.0
  scn_triangle_tight_P5_R10_seed8   milp_baseline       maxTimeLim      165.87      64.98     159.38     0    98.83%      76.3
  scn_triangle_tight_P5_R10_seed8   topology_ms6        topology (      116.23      44.30     111.80     0         -      60.0
  scn_triangle_tight_P5_R10_seed8   fas_on_topo         optimal         116.23      44.30     111.80     0     0.00%       0.1
  scn_triangle_tight_P5_R10_seed8   safe_pipeline       topology (      116.23      44.30     111.80     0         -       0.0
  scn_triangle_tight_P5_R10_seed8   milp_baseline_heur  maxTimeLim      206.58      67.29     199.85     0    99.06%      67.3
  scn_triangle_tight_P5_R10_seed8   topology_ms6_heur   topology (      116.77      44.30     112.34     0         -      60.0
  scn_triangle_tight_P5_R10_seed8   fas_on_topo_heur    optimal         116.77      44.30     112.34     0     0.00%       0.2
  scn_triangle_tight_P5_R10_seed8   safe_pipeline_heur  topology (      116.77      44.30     112.34     0         -       0.0
